"V1"	"V2"
"772"	-0.714268	-0.460682
"773"	-0.524768	-0.291445
"774"	-0.670224	-0.665795
"775"	-0.513761	-0.29086
"776"	-0.939435	-0.543509
"777"	-0.511275	-0.526839
"778"	-0.835701	-0.399105
"779"	-0.687391	-0.749321
"780"	-0.610458	-0.636322
"781"	-0.463536	-0.428314
"782"	-0.444576	-0.614543
"783"	-0.541719	-0.43305
"784"	-0.20412	0.131877
"785"	-0.52974	-0.915883
"786"	-0.858664	-0.590769
"787"	-1.11084	-0.655092
"788"	-0.525279	-0.726462
"789"	-0.942489	-0.342198
"790"	-0.57376	-0.791085
"791"	-0.749932	-0.618081
"792"	-0.301772	-0.42357
"793"	-0.280996	-0.497714
"794"	-0.404801	-0.385278
"795"	-0.830514	-0.413957
"796"	-0.795475	-0.398663
"797"	-0.137965	-0.848546
"798"	-0.17128	-0.211661
"799"	-0.360426	-0.605848
"800"	-0.0996528	0.0992639
"801"	-0.252066	-0.165398
"802"	-0.46199	-0.443698
"803"	-0.687063	-0.512941
"804"	-0.617947	-0.33746
"805"	-0.767465	-0.946206
"806"	-0.515906	-0.66141
"807"	-0.518788	-0.763489
"808"	-1.10402	-0.239926
"809"	-0.170844	-0.0289337
"810"	-1.0221	-0.589409
"811"	-0.451361	-0.871885
"812"	-0.608122	-0.685953
"813"	-0.285551	-1.06421
"814"	-0.888732	-0.713983
"815"	-0.538461	-0.438468
"816"	-0.644585	-0.693695
"817"	-1.14262	-0.913561
"818"	-0.572949	-0.647451
"819"	-0.693606	-0.537779
"820"	-0.614251	-0.445978
"821"	-0.607949	-0.669224
"822"	-0.660934	-0.904667
"823"	-0.928261	-0.440167
"824"	-0.45578	-0.502487
"825"	-0.418393	-0.441807
"826"	-0.491057	-0.289678
"827"	-1.00245	-0.911562
"828"	-0.67966	-0.665535
"829"	0.543322	-0.469862
"830"	-0.582147	-0.5217
"831"	-0.636211	-0.92889
"832"	-0.514359	-0.227119
"833"	-0.670501	-0.638573
"834"	-0.100747	-0.136491
"835"	-1.08245	-0.548457
"836"	-0.558386	-0.427285
"837"	-0.546873	-0.35764
"838"	-0.853681	-0.544977
"839"	-0.733131	-0.767386
"840"	-0.466159	-0.450012
"841"	-0.466782	-0.553165
"842"	-0.673776	-0.743073
"843"	-0.56971	-0.669972
"844"	-0.830751	-0.73402
"845"	-0.670791	-0.901228
"846"	-0.350787	-0.549396
"847"	-0.559371	-0.118158
"848"	-0.356037	-0.223192
"849"	-0.389994	-0.634942
"850"	-0.288491	-0.0981766
"851"	-0.717735	-0.536395
"852"	-0.10375	-0.686322
"853"	-0.906868	-1.01902
"854"	-0.996738	-0.429542
